Current Time,Latitude,Longitude,Time,GPS_Altitude,GPS_Speed,Number of Satellites
2019-05-18 16:11,46.010738,-72.733910,1022703,771.900024,53.152401,8
2019-05-18 16:11,46.010738,-72.733910,1022820,771.900024,53.596878,8
2019-05-18 16:11,46.010792,-72.733864,1022878,766.000000,53.596878,8
2019-05-18 16:11,46.010792,-72.733864,1022936,766.000000,56.078560,8
2019-05-18 16:11,46.010792,-72.733864,1022995,766.000000,56.078560,8
2019-05-18 16:11,46.010738,-72.733910,1022820,771.900024,53.596878,8
2019-05-18 16:11,46.010792,-72.733864,1022878,766.000000,53.596878,8
2019-05-18 16:11,46.010792,-72.733864,1022936,766.000000,56.078560,8
2019-05-18 16:11,46.010792,-72.733864,1022995,766.000000,56.078560,8
2019-05-18 16:11,46.010738,-72.733910,1022820,771.900024,53.596878,8
2019-05-18 16:11,46.010792,-72.733864,1022878,766.000000,53.596878,8
2019-05-18 16:11,46.010792,-72.733864,1022936,766.000000,56.078560,8
2019-05-18 16:11,46.010792,-72.733864,1022995,766.000000,56.078560,8
2019-05-18 16:11,46.010960,-72.733727,1024220,746.099976,54.745121,8
2019-05-18 16:11,46.010979,-72.733704,1024278,744.099976,54.745121,8
2019-05-18 16:11,46.010979,-72.733704,1024336,744.099976,54.800678,8
2019-05-18 16:11,46.010979,-72.733704,1024395,744.099976,54.800678,8
2019-05-18 16:11,46.010960,-72.733727,1024220,746.099976,54.745121,8
2019-05-18 16:11,46.010979,-72.733704,1024278,744.099976,54.745121,8
2019-05-18 16:11,46.010979,-72.733704,1024336,744.099976,54.800678,8
2019-05-18 16:11,46.010979,-72.733704,1024395,744.099976,54.800678,8
2019-05-18 16:11,46.011028,-72.733643,1024803,737.599976,55.393322,8
2019-05-18 16:11,46.011040,-72.733612,1024861,735.299988,55.393322,8
2019-05-18 16:11,46.011040,-72.733612,1024920,735.299988,55.393322,8
2019-05-18 16:11,46.011028,-72.733643,1024803,737.599976,55.393322,8
2019-05-18 16:11,46.011040,-72.733612,1024861,735.299988,55.393322,8
2019-05-18 16:11,46.011040,-72.733612,1024920,735.299988,55.393322,8
2019-05-18 16:11,46.011028,-72.733643,1024803,737.599976,55.393322,8
2019-05-18 16:11,46.011040,-72.733612,1024861,735.299988,55.393322,8
2019-05-18 16:11,46.011040,-72.733612,1024920,735.299988,55.393322,8
2019-05-18 16:11,46.011040,-72.733612,1024994,735.299988,55.634083,8
2019-05-18 16:11,46.011040,-72.733612,1025036,735.299988,55.634083,8
2019-05-18 16:11,46.011055,-72.733574,1025095,735.200012,55.634083,8
2019-05-18 16:11,46.011055,-72.733574,1025153,735.200012,55.819283,8
2019-05-18 16:11,46.011055,-72.733574,1025211,735.200012,55.819283,8
2019-05-18 16:11,46.011040,-72.733612,1025036,735.299988,55.634083,8
2019-05-18 16:11,46.011055,-72.733574,1025095,735.200012,55.634083,8
2019-05-18 16:11,46.011055,-72.733574,1025153,735.200012,55.819283,8
2019-05-18 16:11,46.011055,-72.733574,1025211,735.200012,55.819283,8
2019-05-18 16:11,46.011070,-72.733543,1025270,732.599976,55.819283,8
2019-05-18 16:11,46.011070,-72.733543,1025328,732.599976,55.985962,8
2019-05-18 16:11,46.011070,-72.733543,1025386,732.599976,55.985962,8
2019-05-18 16:11,46.011070,-72.733543,1025445,732.599976,55.985962,8
2019-05-18 16:11,46.011242,-72.733330,1026728,716.500000,56.856400,8
2019-05-18 16:11,46.011242,-72.733330,1026786,716.500000,56.856400,8
2019-05-18 16:11,46.011242,-72.733330,1026845,716.500000,56.856400,8
2019-05-18 16:11,46.011292,-72.733307,1026903,714.700012,56.856400,8
2019-05-18 16:11,46.011242,-72.733330,1026728,716.500000,56.856400,8
2019-05-18 16:11,46.011242,-72.733330,1026786,716.500000,56.856400,8
2019-05-18 16:11,46.011242,-72.733330,1026845,716.500000,56.856400,8
2019-05-18 16:11,46.011292,-72.733307,1026903,714.700012,56.856400,8
2019-05-18 16:11,46.011292,-72.733307,1027020,714.700012,57.430519,8
2019-05-18 16:11,46.011318,-72.733284,1027078,712.299988,57.430519,8
2019-05-18 16:11,46.011318,-72.733284,1027136,712.299988,58.097240,8
2019-05-18 16:11,46.011318,-72.733284,1027195,712.299988,58.097240,8
2019-05-18 16:11,46.011292,-72.733307,1027020,714.700012,57.430519,8
2019-05-18 16:11,46.011318,-72.733284,1027078,712.299988,57.430519,8
2019-05-18 16:11,46.011318,-72.733284,1027136,712.299988,58.097240,8
2019-05-18 16:11,46.011318,-72.733284,1027195,712.299988,58.097240,8
2019-05-18 16:11,46.011292,-72.733307,1027020,714.700012,57.430519,8
2019-05-18 16:11,46.011318,-72.733284,1027078,712.299988,57.430519,8
2019-05-18 16:11,46.011318,-72.733284,1027136,712.299988,58.097240,8
2019-05-18 16:11,46.011318,-72.733284,1027195,712.299988,58.097240,8
2019-05-18 16:11,46.011318,-72.733284,1027253,712.299988,58.097240,8
2019-05-18 16:11,46.011395,-72.733116,1027311,688.599976,58.097240,8
2019-05-18 16:11,46.011395,-72.733116,1027370,688.599976,54.393242,8
2019-05-18 16:11,46.011395,-72.733116,1027428,688.599976,54.393242,8
2019-05-18 16:11,46.011395,-72.733116,1027311,688.599976,58.097240,8
2019-05-18 16:11,46.011395,-72.733116,1027370,688.599976,54.393242,8
2019-05-18 16:11,46.011395,-72.733116,1027428,688.599976,54.393242,8
2019-05-18 16:11,46.011395,-72.733116,1027311,688.599976,58.097240,8
2019-05-18 16:11,46.011395,-72.733116,1027370,688.599976,54.393242,8
2019-05-18 16:11,46.011395,-72.733116,1027428,688.599976,54.393242,8
2019-05-18 16:11,46.011433,-72.733223,1027486,691.299988,54.393242,8
2019-05-18 16:11,46.011433,-72.733223,1027545,691.299988,53.430199,8
2019-05-18 16:11,46.011433,-72.733223,1027603,691.299988,53.430199,8
2019-05-18 16:11,46.011463,-72.733170,1027661,689.200012,53.430199,8
2019-05-18 16:11,46.011463,-72.733170,1027720,689.200012,53.430199,8
2019-05-18 16:11,46.011463,-72.733170,1027778,689.200012,52.985718,8
2019-05-18 16:11,46.011463,-72.733170,1027836,689.200012,52.985718,8
2019-05-18 16:11,46.011456,-72.733162,1027912,683.500000,52.985718,8
2019-05-18 16:11,46.011456,-72.733162,1027953,683.500000,52.985718,8
2019-05-18 16:11,46.011456,-72.733162,1028011,683.500000,52.985718,8
2019-05-18 16:11,46.011478,-72.733124,1028070,680.200012,52.985718,8
2019-05-18 16:11,46.011478,-72.733124,1028128,680.200012,50.930000,8
2019-05-18 16:11,46.011478,-72.733124,1028186,680.200012,50.930000,8
2019-05-18 16:11,46.011478,-72.733124,1028245,680.200012,50.930000,8
2019-05-18 16:11,46.011478,-72.733124,1028070,680.200012,52.985718,8
2019-05-18 16:11,46.011478,-72.733124,1028128,680.200012,50.930000,8
2019-05-18 16:11,46.011478,-72.733124,1028186,680.200012,50.930000,8
2019-05-18 16:11,46.011478,-72.733124,1028245,680.200012,50.930000,8
2019-05-18 16:11,46.011478,-72.733124,1028070,680.200012,52.985718,8
2019-05-18 16:11,46.011478,-72.733124,1028128,680.200012,50.930000,8
2019-05-18 16:11,46.011478,-72.733124,1028186,680.200012,50.930000,8
2019-05-18 16:11,46.011478,-72.733124,1028245,680.200012,50.930000,8
2019-05-18 16:11,46.011841,-72.732872,1029470,653.200012,51.467079,6
2019-05-18 16:11,46.011841,-72.732872,1029528,653.200012,51.578197,6
2019-05-18 16:11,46.011841,-72.732872,1029586,653.200012,51.578197,6
2019-05-18 16:11,46.011841,-72.732872,1029470,653.200012,51.467079,6
2019-05-18 16:11,46.011841,-72.732872,1029528,653.200012,51.578197,6
2019-05-18 16:11,46.011841,-72.732872,1029586,653.200012,51.578197,6
2019-05-18 16:11,46.012104,-72.732620,1030986,656.299988,52.967201,2
2019-05-18 16:11,46.012131,-72.732590,1031045,656.400024,52.967201,2
2019-05-18 16:11,46.012131,-72.732590,1031103,656.400024,52.967201,2
2019-05-18 16:11,46.012199,-72.732498,1032328,655.900024,52.967201,1
2019-05-18 16:11,46.012199,-72.732498,1032386,655.900024,52.967201,1
2019-05-18 16:11,46.012199,-72.732498,1032445,655.900024,52.967201,1
2019-05-18 16:11,46.012199,-72.732498,1032503,655.900024,52.967201,1
2019-05-18 16:11,46.012199,-72.732498,1033320,655.900024,52.967201,6
2019-05-18 16:11,46.012199,-72.732498,1033378,655.900024,52.967201,6
2019-05-18 16:11,46.012199,-72.732498,1033436,655.900024,52.967201,9
2019-05-18 16:11,46.012199,-72.732498,1033495,655.900024,52.967201,9
2019-05-18 16:11,46.009548,-72.735092,1034638,66.800003,3.426200,9
2019-05-18 16:11,46.009552,-72.735092,1034695,63.700001,3.426200,9
2019-05-18 16:11,46.009552,-72.735092,1034751,63.700001,2.759480,9
2019-05-18 16:11,46.009552,-72.735092,1034807,63.700001,2.759480,9
2019-05-18 16:11,46.009548,-72.735115,1035988,56.299999,1.148240,9
2019-05-18 16:11,46.009548,-72.735115,1036045,56.299999,1.148240,9
2019-05-18 16:11,46.009548,-72.735123,1036101,54.900002,1.148240,9
2019-05-18 16:11,46.009548,-72.735115,1035988,56.299999,1.148240,9
2019-05-18 16:11,46.009548,-72.735115,1036045,56.299999,1.148240,9
2019-05-18 16:11,46.009548,-72.735123,1036101,54.900002,1.148240,9
2019-05-18 16:11,46.009548,-72.735123,1036270,54.000000,0.277800,9
2019-05-18 16:11,46.009548,-72.735123,1036326,54.000000,0.148160,9
2019-05-18 16:11,46.009548,-72.735123,1036382,54.000000,0.148160,9
2019-05-18 16:11,46.009552,-72.735130,1037563,49.400002,0.407440,9
2019-05-18 16:11,46.009552,-72.735130,1037620,49.400002,0.407440,9
2019-05-18 16:11,46.009548,-72.735130,1037676,48.799999,0.407440,9
2019-05-18 16:11,46.009548,-72.735130,1037732,48.799999,0.166680,9
2019-05-18 16:11,46.009552,-72.735130,1037563,49.400002,0.407440,9
2019-05-18 16:11,46.009552,-72.735130,1037620,49.400002,0.407440,9
2019-05-18 16:11,46.009548,-72.735130,1037676,48.799999,0.407440,9
2019-05-18 16:11,46.009548,-72.735130,1037732,48.799999,0.166680,9
2019-05-18 16:11,46.009544,-72.735130,1038463,46.299999,0.444480,9
2019-05-18 16:11,46.009544,-72.735130,1038520,46.299999,0.444480,9
2019-05-18 16:11,46.009544,-72.735130,1038576,46.299999,0.129640,9
2019-05-18 16:11,46.009544,-72.735130,1038463,46.299999,0.444480,9
2019-05-18 16:11,46.009544,-72.735130,1038520,46.299999,0.444480,9
2019-05-18 16:11,46.009544,-72.735130,1038576,46.299999,0.129640,9
2019-05-18 16:11,46.009544,-72.735130,1039701,44.799999,0.074080,9
2019-05-18 16:11,46.009544,-72.735130,1039757,44.799999,0.092600,9
2019-05-18 16:11,46.009544,-72.735130,1039813,44.799999,0.092600,9
2019-05-18 16:11,46.009544,-72.735130,1039870,44.700001,0.092600,9
2019-05-18 16:11,46.009544,-72.735130,1039701,44.799999,0.074080,9
2019-05-18 16:11,46.009544,-72.735130,1039757,44.799999,0.092600,9
2019-05-18 16:11,46.009544,-72.735130,1039813,44.799999,0.092600,9
2019-05-18 16:11,46.009544,-72.735130,1039870,44.700001,0.092600,9
2019-05-18 16:11,46.009548,-72.735138,1040657,44.599998,0.000000,9
2019-05-18 16:11,46.009548,-72.735138,1040713,44.599998,0.000000,9
2019-05-18 16:11,46.009548,-72.735138,1040770,44.599998,0.000000,9
2019-05-18 16:11,46.009548,-72.735138,1040826,44.599998,0.000000,9
2019-05-18 16:11,46.009548,-72.735138,1041951,44.599998,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1042007,44.599998,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1042063,44.599998,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1042120,44.599998,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1043245,44.599998,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1043301,44.599998,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1043357,44.599998,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1043413,44.599998,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1044763,44.500000,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1044820,44.500000,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1044876,44.500000,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1044763,44.500000,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1044820,44.500000,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1044876,44.500000,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1045607,44.500000,0.000000,9
2019-05-18 16:11,46.009548,-72.735138,1045663,44.500000,0.000000,9
2019-05-18 16:11,46.009548,-72.735138,1045720,44.500000,0.000000,9
2019-05-18 16:11,46.009548,-72.735138,1045776,44.500000,0.000000,9
2019-05-18 16:11,46.009548,-72.735138,1045607,44.500000,0.000000,9
2019-05-18 16:11,46.009548,-72.735138,1045663,44.500000,0.000000,9
2019-05-18 16:11,46.009548,-72.735138,1045720,44.500000,0.000000,9
2019-05-18 16:11,46.009548,-72.735138,1045776,44.500000,0.000000,9
2019-05-18 16:11,46.009548,-72.735138,1045607,44.500000,0.000000,9
2019-05-18 16:11,46.009548,-72.735138,1045663,44.500000,0.000000,9
2019-05-18 16:11,46.009548,-72.735138,1045720,44.500000,0.000000,9
2019-05-18 16:11,46.009548,-72.735138,1045776,44.500000,0.000000,9
2019-05-18 16:11,46.009548,-72.735138,1046957,44.500000,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1047013,44.500000,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1047070,44.500000,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1046957,44.500000,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1047013,44.500000,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1047070,44.500000,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1047126,44.500000,0.0120,9
2019-05-18 16:11,46.009548,-72.735138,1048286,44.500000,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1048342,44.500000,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1048398,44.500000,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1048455,44.500000,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1048286,44.500000,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1048342,44.500000,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1048398,44.500000,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1048455,44.500000,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1048905,44.500000,0.018520,9
2019-05-18 16:11,46.009548,-72.735138,1048961,44.500000,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1049017,44.500000,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1050311,44.500000,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1050367,44.500000,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1050423,44.500000,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1050480,44.500000,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1050311,44.500000,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1050367,44.500000,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1050423,44.500000,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1050480,44.500000,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1051717,44.500000,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1051773,44.500000,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1051830,44.500000,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1051886,44.500000,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1051717,44.500000,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1051773,44.500000,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1051830,44.500000,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1051886,44.500000,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1053180,44.500000,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1053236,44.500000,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1053292,44.500000,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1053180,44.500000,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1053236,44.500000,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1053292,44.500000,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1054530,44.400002,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1054586,44.400002,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1054642,44.400002,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1054698,44.400002,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1055992,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1056048,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1056105,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1057511,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1057567,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1057623,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1057680,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1057792,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1057848,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1057905,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1057961,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1057792,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1057848,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1057905,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1057961,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1057792,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1057848,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1057905,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1057961,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1058580,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1058636,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1058692,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1058748,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1058580,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1058636,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1058692,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1058748,44.400002,0.000000,9
2019-05-18 16:12,46.009548,-72.735138,1059930,44.400002,0.111120,9
2019-05-18 16:12,46.009548,-72.735138,1059986,44.400002,0.111120,9
2019-05-18 16:12,46.009548,-72.735138,1060042,44.400002,0.111120,9
2019-05-18 16:12,46.009548,-72.735138,1060098,44.400002,0.111120,9
2019-05-18 16:12,46.009548,-72.735138,1059930,44.400002,0.111120,9
2019-05-18 16:12,46.009548,-72.735138,1059986,44.400002,0.111120,9
2019-05-18 16:12,46.009548,-72.735138,1060042,44.400002,0.111120,9
2019-05-18 16:12,46.009548,-72.735138,1060098,44.400002,0.111120,9
2019-05-18 16:12,46.009548,-72.735138,1059930,44.400002,0.111120,9
2019-05-18 16:12,46.009548,-72.735138,1059986,44.400002,0.111120,9
2019-05-18 16:12,46.009548,-72.735138,1060042,44.400002,0.111120,9
2019-05-18 16:12,46.009548,-72.735138,1060098,44.400002,0.111120,9
2019-05-18 16:12,46.009548,-72.735138,1059930,44.400002,0.111120,9
2019-05-18 16:12,46.009548,-72.735138,1059986,44.400002,0.111120,9
2019-05-18 16:12,46.009548,-72.735138,1060042,44.400002,0.111120,9
2019-05-18 16:12,46.009548,-72.735138,1060098,44.400002,0.111120,9
2019-05-18 16:12,46.009548,-72.735138,1061223,44.400002,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1061280,44.400002,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1061336,44.400002,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1061392,44.400002,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1062405,44.299999,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1062461,44.299999,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1062517,44.299999,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1062573,44.299999,0.018520,9
2019-05-18 16:12,46.009548,-72.735138,1063811,44.299999,0.092600,9
2019-05-18 16:12,46.009548,-72.735138,1063867,44.299999,0.092600,9
2019-05-18 16:12,46.009548,-72.735138,1063923,44.299999,0.074080,9
2019-05-18 16:12,46.009548,-72.735138,1063980,44.299999,0.074080,9
2019-05-18 16:12,46.009548,-72.735138,1063811,44.299999,0.092600,9
2019-05-18 16:12,46.009548,-72.735138,1063867,44.299999,0.092600,9
2019-05-18 16:12,46.009548,-72.735138,1063923,44.299999,0.074080,9
2019-05-18 16:12,46.009548,-72.735138,1063980,44.299999,0.074080,9
2019-05-18 16:12,46.009548,-72.735138,1064092,44.299999,0.074080,9
2019-05-18 16:12,46.009548,-72.735138,1064148,44.299999,0.055560,9
2019-05-18 16:12,46.009548,-72.735138,1064205,44.299999,0.055560,9
2019-05-18 16:12,46.009548,-72.735138,1064261,44.299999,0.055560,9
2019-05-18 16:12,46.009548,-72.735138,1065386,44.299999,0.037040,9
2019-05-18 16:12,46.009548,-72.735138,1065442,44.299999,0.037040,9
2019-05-18 16:12,46.009548,-72.735138,1065498,44.299999,0.037040,9
2019-05-18 16:12,46.009548,-72.735138,1065555,44.299999,0.055560,9
2019-05-18 16:12,46.009548,-72.735138,1065386,44.299999,0.037040,9
2019-05-18 16:12,46.009548,-72.735138,1065442,44.299999,0.037040,9
2019-05-18 16:12,46.009548,-72.735138,1065498,44.299999,0.037040,9
2019-05-18 16:12,46.009548,-72.735138,1065555,44.299999,0.055560,9
2019-05-18 16:12,46.009548,-72.735138,1066792,44.299999,0.092600,9
2019-05-18 16:12,46.009548,-72.735138,1066848,44.299999,0.092600,9
2019-05-18 16:12,46.009548,-72.735138,1066905,44.299999,0.092600,9
2019-05-18 16:12,46.009548,-72.735138,1066961,44.299999,0.074080,9
